city,date,day_of_week,violation_type,count,period,treatment,release_id,release_date,days_from_release
NYC,2023-02-26,6,unknown,1.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,80
NYC,2023-02-27,0,other,189.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,81
NYC,2023-02-27,0,redlight,992.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,81
NYC,2023-02-27,0,speed,2.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,81
NYC,2023-02-27,0,unknown,1.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,81
NYC,2023-02-28,1,other,132.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,82
NYC,2023-02-28,1,redlight,680.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,82
NYC,2023-02-28,1,speed,2.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,82
NYC,2023-02-28,1,unknown,1.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,82
NYC,2023-03-01,2,other,151.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,83
NYC,2023-03-01,2,redlight,1027.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,83
NYC,2023-03-01,2,speed,7.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,83
NYC,2023-03-01,2,unknown,2.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,83
NYC,2023-03-02,3,other,170.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,84
NYC,2023-03-02,3,redlight,981.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,84
NYC,2023-03-02,3,speed,7.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,84
NYC,2023-03-02,3,unknown,2.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,84
NYC,2023-03-03,4,other,199.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,85
NYC,2023-03-03,4,redlight,1074.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,85
NYC,2023-03-03,4,speed,4.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,85
NYC,2023-03-03,4,unknown,7.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,85
NYC,2023-03-04,5,other,98.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,86
NYC,2023-03-04,5,redlight,1057.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,86
NYC,2023-03-04,5,speed,8.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,86
NYC,2023-03-04,5,unknown,2.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,86
NYC,2023-03-05,6,other,33.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,87
NYC,2023-03-05,6,redlight,1192.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,87
NYC,2023-03-05,6,speed,12.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,87
NYC,2023-03-05,6,unknown,1.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,87
NYC,2023-03-06,0,other,177.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,88
NYC,2023-03-06,0,redlight,915.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,88
NYC,2023-03-06,0,speed,9.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,88
NYC,2023-03-06,0,unknown,13.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,88
Chicago,2015-09-29,1,redlight,1144.0,pre,comparison,Fallout 4,2015-11-10,-42
Chicago,2015-09-29,1,speed,3293.0,pre,comparison,Fallout 4,2015-11-10,-42
Chicago,2015-09-30,2,redlight,1400.0,pre,comparison,Fallout 4,2015-11-10,-41
Chicago,2015-09-30,2,speed,4411.0,pre,comparison,Fallout 4,2015-11-10,-41
Chicago,2015-10-01,3,redlight,1420.0,pre,comparison,Fallout 4,2015-11-10,-40
Chicago,2015-10-01,3,speed,4528.0,pre,comparison,Fallout 4,2015-11-10,-40
Chicago,2015-10-02,4,redlight,1573.0,pre,comparison,Fallout 4,2015-11-10,-39
Chicago,2015-10-02,4,speed,4748.0,pre,comparison,Fallout 4,2015-11-10,-39
Chicago,2015-10-03,5,redlight,1552.0,pre,comparison,Fallout 4,2015-11-10,-38
Chicago,2015-10-03,5,speed,3106.0,pre,comparison,Fallout 4,2015-11-10,-38
Chicago,2015-10-04,6,redlight,1240.0,pre,comparison,Fallout 4,2015-11-10,-37
Chicago,2015-10-04,6,speed,3260.0,pre,comparison,Fallout 4,2015-11-10,-37
Chicago,2015-10-05,0,redlight,1152.0,pre,comparison,Fallout 4,2015-11-10,-36
Chicago,2015-10-05,0,speed,3933.0,pre,comparison,Fallout 4,2015-11-10,-36
Chicago,2015-10-06,1,redlight,1203.0,pre,comparison,Fallout 4,2015-11-10,-35
Chicago,2015-10-06,1,speed,4309.0,pre,comparison,Fallout 4,2015-11-10,-35
Chicago,2015-10-07,2,redlight,1314.0,pre,comparison,Fallout 4,2015-11-10,-34
Chicago,2015-10-07,2,speed,4658.0,pre,comparison,Fallout 4,2015-11-10,-34
Chicago,2015-10-08,3,redlight,1325.0,pre,comparison,Fallout 4,2015-11-10,-33
Chicago,2015-10-08,3,speed,4469.0,pre,comparison,Fallout 4,2015-11-10,-33
Chicago,2015-10-09,4,redlight,1441.0,pre,comparison,Fallout 4,2015-11-10,-32
Chicago,2015-10-09,4,speed,4459.0,pre,comparison,Fallout 4,2015-11-10,-32
Chicago,2015-10-10,5,redlight,1611.0,pre,comparison,Fallout 4,2015-11-10,-31
Chicago,2015-10-10,5,speed,3191.0,pre,comparison,Fallout 4,2015-11-10,-31
Chicago,2015-10-11,6,redlight,1494.0,pre,comparison,Fallout 4,2015-11-10,-30
Chicago,2015-10-11,6,speed,3306.0,pre,comparison,Fallout 4,2015-11-10,-30
Chicago,2015-10-12,0,redlight,1312.0,pre,comparison,Fallout 4,2015-11-10,-29
Chicago,2015-10-12,0,speed,3032.0,pre,comparison,Fallout 4,2015-11-10,-29
Chicago,2015-10-13,1,redlight,1295.0,pre,comparison,Fallout 4,2015-11-10,-28
Chicago,2015-10-13,1,speed,4417.0,pre,comparison,Fallout 4,2015-11-10,-28
Chicago,2015-10-14,2,redlight,1413.0,pre,comparison,Fallout 4,2015-11-10,-27
Chicago,2015-10-14,2,speed,4612.0,pre,comparison,Fallout 4,2015-11-10,-27
Chicago,2015-10-15,3,redlight,1291.0,pre,comparison,Fallout 4,2015-11-10,-26
Chicago,2015-10-15,3,speed,4022.0,pre,comparison,Fallout 4,2015-11-10,-26
Chicago,2015-10-16,4,redlight,1589.0,pre,comparison,Fallout 4,2015-11-10,-25
Chicago,2015-10-16,4,speed,4451.0,pre,comparison,Fallout 4,2015-11-10,-25
Chicago,2015-10-17,5,redlight,1701.0,pre,comparison,Fallout 4,2015-11-10,-24
Chicago,2015-10-17,5,speed,3196.0,pre,comparison,Fallout 4,2015-11-10,-24
Chicago,2015-10-18,6,redlight,1511.0,pre,comparison,Fallout 4,2015-11-10,-23
Chicago,2015-10-18,6,speed,3490.0,pre,comparison,Fallout 4,2015-11-10,-23
Chicago,2015-10-19,0,redlight,1255.0,pre,comparison,Fallout 4,2015-11-10,-22
Chicago,2015-10-19,0,speed,3899.0,pre,comparison,Fallout 4,2015-11-10,-22
Chicago,2015-10-20,1,redlight,1182.0,pre,comparison,Fallout 4,2015-11-10,-21
Chicago,2015-10-20,1,speed,3602.0,pre,comparison,Fallout 4,2015-11-10,-21
Chicago,2015-10-21,2,redlight,1301.0,pre,comparison,Fallout 4,2015-11-10,-20
Chicago,2015-10-21,2,speed,3915.0,pre,comparison,Fallout 4,2015-11-10,-20
Chicago,2015-10-22,3,redlight,1352.0,pre,comparison,Fallout 4,2015-11-10,-19
Chicago,2015-10-22,3,speed,3948.0,pre,comparison,Fallout 4,2015-11-10,-19
Chicago,2015-10-23,4,redlight,1381.0,pre,comparison,Fallout 4,2015-11-10,-18
Chicago,2015-10-23,4,speed,3694.0,pre,comparison,Fallout 4,2015-11-10,-18
Chicago,2015-10-24,5,redlight,1425.0,pre,comparison,Fallout 4,2015-11-10,-17
Chicago,2015-10-24,5,speed,2782.0,pre,comparison,Fallout 4,2015-11-10,-17
Chicago,2015-10-25,6,redlight,1448.0,pre,comparison,Fallout 4,2015-11-10,-16
Chicago,2015-10-25,6,speed,3288.0,pre,comparison,Fallout 4,2015-11-10,-16
Chicago,2015-10-26,0,redlight,1249.0,pre,comparison,Fallout 4,2015-11-10,-15
Chicago,2015-10-26,0,speed,3902.0,pre,comparison,Fallout 4,2015-11-10,-15
Chicago,2015-10-27,1,redlight,1218.0,pre,comparison,Fallout 4,2015-11-10,-14
Chicago,2015-10-27,1,speed,2927.0,pre,comparison,Fallout 4,2015-11-10,-14
NYC,2015-09-29,1,other,16.0,pre,comparison,Fallout 4,2015-11-10,-42
NYC,2015-09-29,1,redlight,34.0,pre,comparison,Fallout 4,2015-11-10,-42
NYC,2015-09-29,1,speed,6.0,pre,comparison,Fallout 4,2015-11-10,-42
NYC,2015-09-29,1,unknown,45.0,pre,comparison,Fallout 4,2015-11-10,-42
NYC,2015-09-30,2,other,13.0,pre,comparison,Fallout 4,2015-11-10,-41
NYC,2015-09-30,2,redlight,27.0,pre,comparison,Fallout 4,2015-11-10,-41
NYC,2015-09-30,2,speed,4.0,pre,comparison,Fallout 4,2015-11-10,-41
NYC,2015-09-30,2,unknown,64.0,pre,comparison,Fallout 4,2015-11-10,-41
NYC,2015-10-01,3,other,23.0,pre,comparison,Fallout 4,2015-11-10,-40
NYC,2015-10-01,3,redlight,31.0,pre,comparison,Fallout 4,2015-11-10,-40
NYC,2015-10-01,3,speed,7.0,pre,comparison,Fallout 4,2015-11-10,-40
NYC,2015-10-01,3,unknown,83.0,pre,comparison,Fallout 4,2015-11-10,-40
NYC,2015-10-02,4,other,14.0,pre,comparison,Fallout 4,2015-11-10,-39
NYC,2015-10-02,4,redlight,40.0,pre,comparison,Fallout 4,2015-11-10,-39
NYC,2015-10-02,4,speed,1.0,pre,comparison,Fallout 4,2015-11-10,-39
NYC,2015-10-02,4,unknown,41.0,pre,comparison,Fallout 4,2015-11-10,-39
NYC,2015-10-03,5,other,16.0,pre,comparison,Fallout 4,2015-11-10,-38
NYC,2015-10-03,5,redlight,41.0,pre,comparison,Fallout 4,2015-11-10,-38
NYC,2015-10-03,5,unknown,46.0,pre,comparison,Fallout 4,2015-11-10,-38
NYC,2015-10-04,6,other,3.0,pre,comparison,Fallout 4,2015-11-10,-37
NYC,2015-10-04,6,redlight,28.0,pre,comparison,Fallout 4,2015-11-10,-37
NYC,2015-10-04,6,unknown,20.0,pre,comparison,Fallout 4,2015-11-10,-37
NYC,2015-10-05,0,other,25.0,pre,comparison,Fallout 4,2015-11-10,-36
NYC,2015-10-05,0,redlight,31.0,pre,comparison,Fallout 4,2015-11-10,-36
NYC,2015-10-05,0,speed,10.0,pre,comparison,Fallout 4,2015-11-10,-36
NYC,2015-10-05,0,unknown,52.0,pre,comparison,Fallout 4,2015-11-10,-36
NYC,2015-10-06,1,other,26.0,pre,comparison,Fallout 4,2015-11-10,-35
NYC,2015-10-06,1,redlight,33.0,pre,comparison,Fallout 4,2015-11-10,-35
NYC,2015-10-06,1,speed,5.0,pre,comparison,Fallout 4,2015-11-10,-35
NYC,2015-10-06,1,unknown,55.0,pre,comparison,Fallout 4,2015-11-10,-35
NYC,2015-10-07,2,other,22.0,pre,comparison,Fallout 4,2015-11-10,-34
NYC,2015-10-07,2,redlight,31.0,pre,comparison,Fallout 4,2015-11-10,-34
NYC,2015-10-07,2,speed,9.0,pre,comparison,Fallout 4,2015-11-10,-34
NYC,2015-10-07,2,unknown,69.0,pre,comparison,Fallout 4,2015-11-10,-34
NYC,2015-10-08,3,other,25.0,pre,comparison,Fallout 4,2015-11-10,-33
NYC,2015-10-08,3,redlight,27.0,pre,comparison,Fallout 4,2015-11-10,-33
NYC,2015-10-08,3,speed,6.0,pre,comparison,Fallout 4,2015-11-10,-33
NYC,2015-10-08,3,unknown,53.0,pre,comparison,Fallout 4,2015-11-10,-33
NYC,2015-10-09,4,other,17.0,pre,comparison,Fallout 4,2015-11-10,-32
NYC,2015-10-09,4,redlight,20.0,pre,comparison,Fallout 4,2015-11-10,-32
NYC,2015-10-09,4,speed,6.0,pre,comparison,Fallout 4,2015-11-10,-32
NYC,2015-10-09,4,unknown,46.0,pre,comparison,Fallout 4,2015-11-10,-32
NYC,2015-10-10,5,other,16.0,pre,comparison,Fallout 4,2015-11-10,-31
NYC,2015-10-10,5,redlight,38.0,pre,comparison,Fallout 4,2015-11-10,-31
NYC,2015-10-10,5,unknown,34.0,pre,comparison,Fallout 4,2015-11-10,-31
NYC,2015-10-11,6,other,4.0,pre,comparison,Fallout 4,2015-11-10,-30
NYC,2015-10-11,6,redlight,37.0,pre,comparison,Fallout 4,2015-11-10,-30
NYC,2015-10-11,6,unknown,19.0,pre,comparison,Fallout 4,2015-11-10,-30
NYC,2015-10-12,0,other,12.0,pre,comparison,Fallout 4,2015-11-10,-29
NYC,2015-10-12,0,redlight,29.0,pre,comparison,Fallout 4,2015-11-10,-29
NYC,2015-10-12,0,unknown,33.0,pre,comparison,Fallout 4,2015-11-10,-29
NYC,2015-10-13,1,other,19.0,pre,comparison,Fallout 4,2015-11-10,-28
NYC,2015-10-13,1,redlight,29.0,pre,comparison,Fallout 4,2015-11-10,-28
NYC,2015-10-13,1,speed,8.0,pre,comparison,Fallout 4,2015-11-10,-28
NYC,2015-10-13,1,unknown,57.0,pre,comparison,Fallout 4,2015-11-10,-28
NYC,2015-10-14,2,other,26.0,pre,comparison,Fallout 4,2015-11-10,-27
NYC,2015-10-14,2,redlight,30.0,pre,comparison,Fallout 4,2015-11-10,-27
NYC,2015-10-14,2,speed,9.0,pre,comparison,Fallout 4,2015-11-10,-27
NYC,2015-10-14,2,unknown,52.0,pre,comparison,Fallout 4,2015-11-10,-27
NYC,2015-10-15,3,other,27.0,pre,comparison,Fallout 4,2015-11-10,-26
NYC,2015-10-15,3,redlight,46.0,pre,comparison,Fallout 4,2015-11-10,-26
NYC,2015-10-15,3,speed,12.0,pre,comparison,Fallout 4,2015-11-10,-26
NYC,2015-10-15,3,unknown,49.0,pre,comparison,Fallout 4,2015-11-10,-26
NYC,2015-10-16,4,other,25.0,pre,comparison,Fallout 4,2015-11-10,-25
NYC,2015-10-16,4,redlight,39.0,pre,comparison,Fallout 4,2015-11-10,-25
NYC,2015-10-16,4,speed,9.0,pre,comparison,Fallout 4,2015-11-10,-25
NYC,2015-10-16,4,unknown,53.0,pre,comparison,Fallout 4,2015-11-10,-25
NYC,2015-10-17,5,other,22.0,pre,comparison,Fallout 4,2015-11-10,-24
NYC,2015-10-17,5,redlight,47.0,pre,comparison,Fallout 4,2015-11-10,-24
NYC,2015-10-17,5,unknown,53.0,pre,comparison,Fallout 4,2015-11-10,-24
NYC,2015-10-18,6,other,5.0,pre,comparison,Fallout 4,2015-11-10,-23
NYC,2015-10-18,6,redlight,53.0,pre,comparison,Fallout 4,2015-11-10,-23
NYC,2015-10-18,6,unknown,23.0,pre,comparison,Fallout 4,2015-11-10,-23
NYC,2015-10-19,0,other,23.0,pre,comparison,Fallout 4,2015-11-10,-22
NYC,2015-10-19,0,redlight,48.0,pre,comparison,Fallout 4,2015-11-10,-22
NYC,2015-10-19,0,speed,4.0,pre,comparison,Fallout 4,2015-11-10,-22
NYC,2015-10-19,0,unknown,50.0,pre,comparison,Fallout 4,2015-11-10,-22
NYC,2015-10-20,1,other,18.0,pre,comparison,Fallout 4,2015-11-10,-21
NYC,2015-10-20,1,redlight,37.0,pre,comparison,Fallout 4,2015-11-10,-21
NYC,2015-10-20,1,speed,12.0,pre,comparison,Fallout 4,2015-11-10,-21
NYC,2015-10-20,1,unknown,48.0,pre,comparison,Fallout 4,2015-11-10,-21
NYC,2015-10-21,2,other,11.0,pre,comparison,Fallout 4,2015-11-10,-20
NYC,2015-10-21,2,redlight,42.0,pre,comparison,Fallout 4,2015-11-10,-20
NYC,2015-10-21,2,speed,7.0,pre,comparison,Fallout 4,2015-11-10,-20
NYC,2015-10-21,2,unknown,41.0,pre,comparison,Fallout 4,2015-11-10,-20
NYC,2015-10-22,3,other,33.0,pre,comparison,Fallout 4,2015-11-10,-19
NYC,2015-10-22,3,redlight,34.0,pre,comparison,Fallout 4,2015-11-10,-19
NYC,2015-10-22,3,speed,8.0,pre,comparison,Fallout 4,2015-11-10,-19
NYC,2015-10-22,3,unknown,52.0,pre,comparison,Fallout 4,2015-11-10,-19
NYC,2015-10-23,4,other,31.0,pre,comparison,Fallout 4,2015-11-10,-18
NYC,2015-10-23,4,redlight,51.0,pre,comparison,Fallout 4,2015-11-10,-18
NYC,2015-10-23,4,speed,6.0,pre,comparison,Fallout 4,2015-11-10,-18
NYC,2015-10-23,4,unknown,58.0,pre,comparison,Fallout 4,2015-11-10,-18
NYC,2015-10-24,5,other,11.0,pre,comparison,Fallout 4,2015-11-10,-17
NYC,2015-10-24,5,redlight,48.0,pre,comparison,Fallout 4,2015-11-10,-17
NYC,2015-10-24,5,unknown,37.0,pre,comparison,Fallout 4,2015-11-10,-17
NYC,2015-10-25,6,other,4.0,pre,comparison,Fallout 4,2015-11-10,-16
NYC,2015-10-25,6,redlight,30.0,pre,comparison,Fallout 4,2015-11-10,-16
NYC,2015-10-25,6,unknown,15.0,pre,comparison,Fallout 4,2015-11-10,-16
NYC,2015-10-26,0,other,26.0,pre,comparison,Fallout 4,2015-11-10,-15
NYC,2015-10-26,0,redlight,38.0,pre,comparison,Fallout 4,2015-11-10,-15
NYC,2015-10-26,0,speed,1.0,pre,comparison,Fallout 4,2015-11-10,-15
NYC,2015-10-26,0,unknown,95.0,pre,comparison,Fallout 4,2015-11-10,-15
NYC,2015-10-27,1,other,32.0,pre,comparison,Fallout 4,2015-11-10,-14
NYC,2015-10-27,1,redlight,45.0,pre,comparison,Fallout 4,2015-11-10,-14
NYC,2015-10-27,1,speed,14.0,pre,comparison,Fallout 4,2015-11-10,-14
NYC,2015-10-27,1,unknown,150.0,pre,comparison,Fallout 4,2015-11-10,-14
Chicago,2016-01-09,5,redlight,1277.0,post,comparison,Fallout 4,2015-11-10,60
Chicago,2016-01-09,5,speed,1803.0,post,comparison,Fallout 4,2015-11-10,60
Chicago,2016-01-10,6,redlight,1286.0,post,comparison,Fallout 4,2015-11-10,61
Chicago,2016-01-10,6,speed,2752.0,post,comparison,Fallout 4,2015-11-10,61
Chicago,2016-01-11,0,redlight,1072.0,post,comparison,Fallout 4,2015-11-10,62
Chicago,2016-01-11,0,speed,2537.0,post,comparison,Fallout 4,2015-11-10,62
Chicago,2016-01-12,1,redlight,1060.0,post,comparison,Fallout 4,2015-11-10,63
Chicago,2016-01-12,1,speed,2124.0,post,comparison,Fallout 4,2015-11-10,63
Chicago,2016-01-13,2,redlight,1024.0,post,comparison,Fallout 4,2015-11-10,64
Chicago,2016-01-13,2,speed,2319.0,post,comparison,Fallout 4,2015-11-10,64
Chicago,2016-01-14,3,redlight,1247.0,post,comparison,Fallout 4,2015-11-10,65
Chicago,2016-01-14,3,speed,3032.0,post,comparison,Fallout 4,2015-11-10,65
Chicago,2016-01-15,4,redlight,1250.0,post,comparison,Fallout 4,2015-11-10,66
Chicago,2016-01-15,4,speed,2553.0,post,comparison,Fallout 4,2015-11-10,66
Chicago,2016-01-16,5,redlight,1547.0,post,comparison,Fallout 4,2015-11-10,67
Chicago,2016-01-16,5,speed,2843.0,post,comparison,Fallout 4,2015-11-10,67
Chicago,2016-01-17,6,redlight,1264.0,post,comparison,Fallout 4,2015-11-10,68
Chicago,2016-01-17,6,speed,2970.0,post,comparison,Fallout 4,2015-11-10,68
Chicago,2016-01-18,0,redlight,1145.0,post,comparison,Fallout 4,2015-11-10,69
Chicago,2016-01-18,0,speed,2827.0,post,comparison,Fallout 4,2015-11-10,69
Chicago,2016-01-19,1,redlight,1105.0,post,comparison,Fallout 4,2015-11-10,70
Chicago,2016-01-19,1,speed,3515.0,post,comparison,Fallout 4,2015-11-10,70
Chicago,2016-01-20,2,redlight,1188.0,post,comparison,Fallout 4,2015-11-10,71
Chicago,2016-01-20,2,speed,2896.0,post,comparison,Fallout 4,2015-11-10,71
Chicago,2016-01-21,3,redlight,1272.0,post,comparison,Fallout 4,2015-11-10,72
Chicago,2016-01-21,3,speed,3183.0,post,comparison,Fallout 4,2015-11-10,72
Chicago,2016-01-22,4,redlight,1193.0,post,comparison,Fallout 4,2015-11-10,73
Chicago,2016-01-22,4,speed,2697.0,post,comparison,Fallout 4,2015-11-10,73
Chicago,2016-01-23,5,redlight,1440.0,post,comparison,Fallout 4,2015-11-10,74
Chicago,2016-01-23,5,speed,2921.0,post,comparison,Fallout 4,2015-11-10,74
Chicago,2016-01-24,6,redlight,1235.0,post,comparison,Fallout 4,2015-11-10,75
Chicago,2016-01-24,6,speed,2699.0,post,comparison,Fallout 4,2015-11-10,75
Chicago,2016-01-25,0,redlight,1145.0,post,comparison,Fallout 4,2015-11-10,76
Chicago,2016-01-25,0,speed,2722.0,post,comparison,Fallout 4,2015-11-10,76
Chicago,2016-01-26,1,redlight,1060.0,post,comparison,Fallout 4,2015-11-10,77
Chicago,2016-01-26,1,speed,2673.0,post,comparison,Fallout 4,2015-11-10,77
Chicago,2016-01-27,2,redlight,1108.0,post,comparison,Fallout 4,2015-11-10,78
Chicago,2016-01-27,2,speed,3185.0,post,comparison,Fallout 4,2015-11-10,78
Chicago,2016-01-28,3,redlight,1123.0,post,comparison,Fallout 4,2015-11-10,79
Chicago,2016-01-28,3,speed,2961.0,post,comparison,Fallout 4,2015-11-10,79
Chicago,2016-01-29,4,redlight,1395.0,post,comparison,Fallout 4,2015-11-10,80
Chicago,2016-01-29,4,speed,3584.0,post,comparison,Fallout 4,2015-11-10,80
Chicago,2016-01-30,5,redlight,1492.0,post,comparison,Fallout 4,2015-11-10,81
Chicago,2016-01-30,5,speed,2827.0,post,comparison,Fallout 4,2015-11-10,81
Chicago,2016-01-31,6,redlight,1242.0,post,comparison,Fallout 4,2015-11-10,82
Chicago,2016-01-31,6,speed,2369.0,post,comparison,Fallout 4,2015-11-10,82
Chicago,2016-02-01,0,redlight,1185.0,post,comparison,Fallout 4,2015-11-10,83
Chicago,2016-02-01,0,speed,3091.0,post,comparison,Fallout 4,2015-11-10,83
Chicago,2016-02-02,1,redlight,1000.0,post,comparison,Fallout 4,2015-11-10,84
Chicago,2016-02-02,1,speed,1605.0,post,comparison,Fallout 4,2015-11-10,84
Chicago,2016-02-03,2,redlight,948.0,post,comparison,Fallout 4,2015-11-10,85
Chicago,2016-02-03,2,speed,2524.0,post,comparison,Fallout 4,2015-11-10,85
Chicago,2016-02-04,3,redlight,1305.0,post,comparison,Fallout 4,2015-11-10,86
Chicago,2016-02-04,3,speed,3305.0,post,comparison,Fallout 4,2015-11-10,86
Chicago,2016-02-05,4,redlight,1351.0,post,comparison,Fallout 4,2015-11-10,87
Chicago,2016-02-05,4,speed,2343.0,post,comparison,Fallout 4,2015-11-10,87
Chicago,2016-02-06,5,redlight,1593.0,post,comparison,Fallout 4,2015-11-10,88
Chicago,2016-02-06,5,speed,2953.0,post,comparison,Fallout 4,2015-11-10,88
NYC,2016-01-09,5,other,50.0,post,comparison,Fallout 4,2015-11-10,60
NYC,2016-01-09,5,redlight,73.0,post,comparison,Fallout 4,2015-11-10,60
NYC,2016-01-09,5,unknown,13.0,post,comparison,Fallout 4,2015-11-10,60
NYC,2016-01-10,6,other,22.0,post,comparison,Fallout 4,2015-11-10,61
NYC,2016-01-10,6,redlight,73.0,post,comparison,Fallout 4,2015-11-10,61
NYC,2016-01-10,6,unknown,5.0,post,comparison,Fallout 4,2015-11-10,61
NYC,2016-01-11,0,other,62.0,post,comparison,Fallout 4,2015-11-10,62
NYC,2016-01-11,0,redlight,59.0,post,comparison,Fallout 4,2015-11-10,62
NYC,2016-01-11,0,speed,20.0,post,comparison,Fallout 4,2015-11-10,62
NYC,2016-01-11,0,unknown,16.0,post,comparison,Fallout 4,2015-11-10,62
NYC,2016-01-12,1,other,54.0,post,comparison,Fallout 4,2015-11-10,63
NYC,2016-01-12,1,redlight,57.0,post,comparison,Fallout 4,2015-11-10,63
NYC,2016-01-12,1,speed,15.0,post,comparison,Fallout 4,2015-11-10,63
NYC,2016-01-12,1,unknown,21.0,post,comparison,Fallout 4,2015-11-10,63
NYC,2016-01-13,2,other,41.0,post,comparison,Fallout 4,2015-11-10,64
NYC,2016-01-13,2,redlight,47.0,post,comparison,Fallout 4,2015-11-10,64
NYC,2016-01-13,2,speed,12.0,post,comparison,Fallout 4,2015-11-10,64
NYC,2016-01-13,2,unknown,18.0,post,comparison,Fallout 4,2015-11-10,64
NYC,2016-01-14,3,other,58.0,post,comparison,Fallout 4,2015-11-10,65
NYC,2016-01-14,3,redlight,58.0,post,comparison,Fallout 4,2015-11-10,65
NYC,2016-01-14,3,speed,16.0,post,comparison,Fallout 4,2015-11-10,65
NYC,2016-01-14,3,unknown,31.0,post,comparison,Fallout 4,2015-11-10,65
NYC,2016-01-15,4,other,50.0,post,comparison,Fallout 4,2015-11-10,66
NYC,2016-01-15,4,redlight,70.0,post,comparison,Fallout 4,2015-11-10,66
NYC,2016-01-15,4,speed,12.0,post,comparison,Fallout 4,2015-11-10,66
NYC,2016-01-15,4,unknown,20.0,post,comparison,Fallout 4,2015-11-10,66
NYC,2016-01-16,5,other,54.0,post,comparison,Fallout 4,2015-11-10,67
NYC,2016-01-16,5,redlight,88.0,post,comparison,Fallout 4,2015-11-10,67
NYC,2016-01-16,5,unknown,7.0,post,comparison,Fallout 4,2015-11-10,67
NYC,2016-01-17,6,other,19.0,post,comparison,Fallout 4,2015-11-10,68
NYC,2016-01-17,6,redlight,65.0,post,comparison,Fallout 4,2015-11-10,68
NYC,2016-01-17,6,unknown,9.0,post,comparison,Fallout 4,2015-11-10,68
NYC,2016-01-18,0,other,38.0,post,comparison,Fallout 4,2015-11-10,69
NYC,2016-01-18,0,redlight,68.0,post,comparison,Fallout 4,2015-11-10,69
NYC,2016-01-18,0,unknown,7.0,post,comparison,Fallout 4,2015-11-10,69
NYC,2016-01-19,1,other,64.0,post,comparison,Fallout 4,2015-11-10,70
NYC,2016-01-19,1,redlight,68.0,post,comparison,Fallout 4,2015-11-10,70
NYC,2016-01-19,1,speed,13.0,post,comparison,Fallout 4,2015-11-10,70
NYC,2016-01-19,1,unknown,22.0,post,comparison,Fallout 4,2015-11-10,70
NYC,2016-01-20,2,other,50.0,post,comparison,Fallout 4,2015-11-10,71
NYC,2016-01-20,2,redlight,65.0,post,comparison,Fallout 4,2015-11-10,71
NYC,2016-01-20,2,speed,15.0,post,comparison,Fallout 4,2015-11-10,71
NYC,2016-01-20,2,unknown,11.0,post,comparison,Fallout 4,2015-11-10,71
NYC,2016-01-21,3,other,75.0,post,comparison,Fallout 4,2015-11-10,72
NYC,2016-01-21,3,redlight,55.0,post,comparison,Fallout 4,2015-11-10,72
NYC,2016-01-21,3,speed,10.0,post,comparison,Fallout 4,2015-11-10,72
NYC,2016-01-21,3,unknown,17.0,post,comparison,Fallout 4,2015-11-10,72
NYC,2016-01-22,4,other,75.0,post,comparison,Fallout 4,2015-11-10,73
NYC,2016-01-22,4,redlight,74.0,post,comparison,Fallout 4,2015-11-10,73
NYC,2016-01-22,4,speed,12.0,post,comparison,Fallout 4,2015-11-10,73
NYC,2016-01-22,4,unknown,22.0,post,comparison,Fallout 4,2015-11-10,73
NYC,2016-01-23,5,redlight,3.0,post,comparison,Fallout 4,2015-11-10,74
NYC,2016-01-24,6,other,3.0,post,comparison,Fallout 4,2015-11-10,75
NYC,2016-01-24,6,redlight,21.0,post,comparison,Fallout 4,2015-11-10,75
