city,date,day_of_week,violation_type,count
NYC,2022-10-17,0,redlight,941.0
NYC,2022-10-17,0,speed,188.0
NYC,2022-10-18,1,other,258.0
NYC,2022-10-18,1,redlight,1042.0
NYC,2022-10-18,1,speed,175.0
NYC,2022-10-18,1,unknown,1.0
NYC,2022-10-19,2,other,84.0
NYC,2022-10-19,2,redlight,1075.0
NYC,2022-10-19,2,speed,450.0
NYC,2022-10-20,3,other,126.0
NYC,2022-10-20,3,redlight,1170.0
NYC,2022-10-20,3,speed,413.0
NYC,2022-10-21,4,other,104.0
NYC,2022-10-21,4,redlight,1166.0
NYC,2022-10-21,4,speed,474.0
NYC,2022-10-22,5,other,47.0
NYC,2022-10-22,5,redlight,1113.0
NYC,2022-10-22,5,speed,563.0
NYC,2022-10-23,6,other,7.0
NYC,2022-10-23,6,redlight,780.0
NYC,2022-10-23,6,speed,431.0
NYC,2022-10-24,0,other,80.0
NYC,2022-10-24,0,redlight,634.0
NYC,2022-10-24,0,speed,280.0
NYC,2022-10-25,1,other,99.0
NYC,2022-10-25,1,redlight,704.0
NYC,2022-10-25,1,speed,310.0
NYC,2022-10-26,2,other,116.0
NYC,2022-10-26,2,redlight,794.0
NYC,2022-10-26,2,speed,300.0
NYC,2022-10-26,2,unknown,39.0
NYC,2022-10-27,3,other,117.0
NYC,2022-10-27,3,redlight,1177.0
NYC,2022-10-27,3,speed,342.0
NYC,2022-10-27,3,unknown,85.0
NYC,2022-10-28,4,other,130.0
NYC,2022-10-28,4,redlight,1167.0
NYC,2022-10-28,4,speed,2262.0
NYC,2022-10-28,4,unknown,61.0
NYC,2022-10-29,5,other,71.0
NYC,2022-10-29,5,redlight,1466.0
NYC,2022-10-29,5,speed,551.0
NYC,2022-10-29,5,unknown,28.0
NYC,2022-10-30,6,other,26.0
NYC,2022-10-30,6,redlight,772.0
NYC,2022-10-30,6,speed,599.0
NYC,2022-10-31,0,other,109.0
NYC,2022-10-31,0,redlight,433.0
NYC,2022-10-31,0,speed,460.0
NYC,2022-10-31,0,unknown,45.0
NYC,2022-11-01,1,other,178.0
NYC,2022-11-01,1,redlight,296.0
NYC,2022-11-01,1,speed,376.0
NYC,2022-11-01,1,unknown,36.0
NYC,2022-11-02,2,other,171.0
NYC,2022-11-02,2,redlight,474.0
NYC,2022-11-02,2,speed,322.0
NYC,2022-11-02,2,unknown,36.0
NYC,2022-11-03,3,other,173.0
NYC,2022-11-03,3,redlight,495.0
NYC,2022-11-03,3,speed,332.0
NYC,2022-11-03,3,unknown,55.0
NYC,2022-11-04,4,other,175.0
NYC,2022-11-04,4,redlight,652.0
NYC,2022-11-04,4,speed,335.0
NYC,2022-11-04,4,unknown,34.0
NYC,2022-11-05,5,other,76.0
NYC,2022-11-05,5,redlight,805.0
NYC,2022-11-05,5,speed,666.0
NYC,2022-11-05,5,unknown,11.0
NYC,2022-11-06,6,other,27.0
NYC,2022-11-06,6,redlight,548.0
NYC,2022-11-06,6,speed,830.0
NYC,2022-11-07,0,other,162.0
NYC,2022-11-07,0,redlight,553.0
NYC,2022-11-07,0,speed,449.0
NYC,2022-11-07,0,unknown,16.0
NYC,2022-11-08,1,other,115.0
NYC,2022-11-08,1,redlight,648.0
NYC,2022-11-08,1,speed,302.0
NYC,2022-11-08,1,unknown,1.0
NYC,2022-11-09,2,other,203.0
NYC,2022-11-09,2,redlight,572.0
NYC,2022-11-09,2,speed,491.0
NYC,2022-11-09,2,unknown,27.0
NYC,2022-11-10,3,other,187.0
NYC,2022-11-10,3,redlight,358.0
NYC,2022-11-10,3,speed,351.0
NYC,2022-11-10,3,unknown,28.0
NYC,2022-11-11,4,other,72.0
NYC,2022-11-11,4,redlight,241.0
NYC,2022-11-11,4,speed,269.0
NYC,2022-11-11,4,unknown,10.0
NYC,2022-11-12,5,other,93.0
NYC,2022-11-12,5,redlight,413.0
NYC,2022-11-12,5,speed,359.0
NYC,2022-11-12,5,unknown,7.0
NYC,2022-11-13,6,other,22.0
NYC,2022-11-13,6,redlight,349.0
NYC,2022-11-13,6,speed,411.0
NYC,2022-11-14,0,other,108.0
NYC,2022-11-14,0,redlight,376.0
NYC,2022-11-14,0,speed,176.0
NYC,2022-11-14,0,unknown,12.0
NYC,2022-11-15,1,other,134.0
NYC,2022-11-15,1,redlight,192.0
NYC,2022-11-15,1,speed,138.0
NYC,2022-11-15,1,unknown,15.0
NYC,2022-11-16,2,other,132.0
NYC,2022-11-16,2,redlight,357.0
NYC,2022-11-16,2,speed,91.0
NYC,2022-11-16,2,unknown,3.0
NYC,2022-11-17,3,other,101.0
NYC,2022-11-17,3,redlight,251.0
NYC,2022-11-17,3,speed,120.0
NYC,2022-11-17,3,unknown,8.0
NYC,2022-11-18,4,other,105.0
NYC,2022-11-18,4,redlight,319.0
NYC,2022-11-18,4,speed,76.0
NYC,2022-11-18,4,unknown,2.0
NYC,2022-11-19,5,other,58.0
NYC,2022-11-19,5,redlight,290.0
NYC,2022-11-19,5,speed,7.0
NYC,2022-11-19,5,unknown,2.0
NYC,2022-11-20,6,other,9.0
NYC,2022-11-20,6,redlight,287.0
NYC,2022-11-20,6,speed,7.0
NYC,2022-11-21,0,other,104.0
NYC,2022-11-21,0,redlight,208.0
NYC,2022-11-21,0,speed,1.0
NYC,2022-11-21,0,unknown,9.0
NYC,2022-11-22,1,other,123.0
NYC,2022-11-22,1,redlight,831.0
NYC,2022-11-22,1,speed,8.0
NYC,2022-11-22,1,unknown,4.0
NYC,2022-11-23,2,other,77.0
NYC,2022-11-23,2,redlight,502.0
NYC,2022-11-23,2,speed,2.0
NYC,2022-11-24,3,other,3.0
NYC,2022-11-24,3,redlight,602.0
NYC,2022-11-24,3,speed,12.0
NYC,2022-11-25,4,other,96.0
NYC,2022-11-25,4,redlight,518.0
NYC,2022-11-25,4,speed,10.0
NYC,2022-11-26,5,other,35.0
NYC,2022-11-26,5,redlight,726.0
NYC,2022-11-26,5,speed,5.0
NYC,2022-11-27,6,other,5.0
NYC,2022-11-27,6,redlight,568.0
NYC,2022-11-27,6,speed,2.0
NYC,2022-11-27,6,unknown,1.0
NYC,2022-11-28,0,other,90.0
NYC,2022-11-28,0,redlight,625.0
NYC,2022-11-28,0,speed,2.0
NYC,2022-11-29,1,other,101.0
NYC,2022-11-29,1,redlight,524.0
NYC,2022-11-29,1,speed,5.0
NYC,2022-11-30,2,other,57.0
NYC,2022-11-30,2,redlight,465.0
NYC,2022-11-30,2,speed,1.0
NYC,2022-12-01,3,other,77.0
NYC,2022-12-01,3,redlight,621.0
NYC,2022-12-01,3,speed,3.0
NYC,2022-12-01,3,unknown,1.0
NYC,2022-12-02,4,other,41.0
NYC,2022-12-02,4,redlight,961.0
NYC,2022-12-02,4,speed,4.0
NYC,2022-12-02,4,unknown,1.0
NYC,2022-12-03,5,other,22.0
NYC,2022-12-03,5,redlight,807.0
NYC,2022-12-03,5,speed,7.0
NYC,2022-12-04,6,other,21.0
NYC,2022-12-04,6,redlight,960.0
NYC,2022-12-04,6,speed,6.0
NYC,2022-12-04,6,unknown,1.0
NYC,2022-12-05,0,other,50.0
NYC,2022-12-05,0,redlight,858.0
NYC,2022-12-05,0,speed,7.0
NYC,2022-12-06,1,other,62.0
NYC,2022-12-06,1,redlight,638.0
NYC,2022-12-06,1,speed,4.0
NYC,2022-12-07,2,other,40.0
NYC,2022-12-07,2,redlight,798.0
NYC,2022-12-07,2,speed,4.0
NYC,2022-12-07,2,unknown,3.0
NYC,2022-12-08,3,other,61.0
NYC,2022-12-08,3,redlight,783.0
NYC,2022-12-08,3,speed,3.0
NYC,2022-12-09,4,other,49.0
NYC,2022-12-09,4,redlight,1013.0
NYC,2022-12-09,4,speed,147.0
NYC,2022-12-09,4,unknown,2.0
NYC,2022-12-10,5,other,31.0
NYC,2022-12-10,5,redlight,1193.0
NYC,2022-12-10,5,speed,72.0
NYC,2022-12-10,5,unknown,1.0
NYC,2022-12-11,6,other,4.0
NYC,2022-12-11,6,redlight,845.0
NYC,2022-12-11,6,speed,63.0
NYC,2022-12-11,6,unknown,1.0
NYC,2022-12-12,0,other,59.0
NYC,2022-12-12,0,redlight,817.0
NYC,2022-12-12,0,speed,71.0
NYC,2022-12-12,0,unknown,3.0
NYC,2022-12-13,1,other,54.0
NYC,2022-12-13,1,redlight,1019.0
NYC,2022-12-13,1,speed,187.0
NYC,2022-12-13,1,unknown,1.0
NYC,2022-12-14,2,other,54.0
NYC,2022-12-14,2,redlight,1025.0
NYC,2022-12-14,2,speed,290.0
NYC,2022-12-15,3,other,60.0
NYC,2022-12-15,3,redlight,710.0
NYC,2022-12-15,3,speed,164.0
NYC,2022-12-16,4,other,35.0
NYC,2022-12-16,4,redlight,720.0
NYC,2022-12-16,4,speed,133.0
NYC,2022-12-16,4,unknown,1.0
NYC,2022-12-17,5,other,62.0
NYC,2022-12-17,5,redlight,1281.0
NYC,2022-12-17,5,speed,413.0
NYC,2022-12-17,5,unknown,2.0
NYC,2022-12-18,6,other,14.0
NYC,2022-12-18,6,redlight,949.0
NYC,2022-12-18,6,speed,428.0
NYC,2022-12-18,6,unknown,2.0
NYC,2022-12-19,0,other,34.0
NYC,2022-12-19,0,redlight,818.0
NYC,2022-12-19,0,speed,203.0
NYC,2022-12-19,0,unknown,2.0
NYC,2022-12-20,1,other,54.0
NYC,2022-12-20,1,redlight,1212.0
NYC,2022-12-20,1,speed,225.0
NYC,2022-12-21,2,other,66.0
NYC,2022-12-21,2,redlight,1562.0
NYC,2022-12-21,2,speed,229.0
NYC,2022-12-22,3,other,58.0
NYC,2022-12-22,3,redlight,1262.0
NYC,2022-12-22,3,speed,176.0
NYC,2022-12-22,3,unknown,1.0
NYC,2022-12-23,4,other,46.0
NYC,2022-12-23,4,redlight,1479.0
NYC,2022-12-23,4,speed,66.0
NYC,2022-12-24,5,other,19.0
NYC,2022-12-24,5,redlight,1693.0
NYC,2022-12-24,5,speed,73.0
NYC,2022-12-25,6,other,7.0
NYC,2022-12-25,6,redlight,1721.0
NYC,2022-12-25,6,speed,67.0
NYC,2022-12-25,6,unknown,2.0
NYC,2022-12-26,0,other,11.0
NYC,2022-12-26,0,redlight,1547.0
NYC,2022-12-26,0,speed,47.0
NYC,2022-12-26,0,unknown,1.0
NYC,2022-12-27,1,other,79.0
NYC,2022-12-27,1,redlight,1457.0
NYC,2022-12-27,1,speed,44.0
NYC,2022-12-27,1,unknown,1.0
NYC,2022-12-28,2,other,91.0
NYC,2022-12-28,2,redlight,1262.0
NYC,2022-12-28,2,speed,48.0
NYC,2022-12-29,3,other,103.0
NYC,2022-12-29,3,redlight,834.0
NYC,2022-12-29,3,speed,41.0
NYC,2022-12-29,3,unknown,1.0
NYC,2022-12-30,4,other,168.0
NYC,2022-12-30,4,redlight,437.0
NYC,2022-12-30,4,speed,74.0
NYC,2022-12-31,5,other,52.0
NYC,2022-12-31,5,redlight,396.0
NYC,2022-12-31,5,speed,78.0
NYC,2023-01-01,6,other,3.0
NYC,2023-01-01,6,redlight,403.0
NYC,2023-01-01,6,speed,67.0
NYC,2023-01-01,6,unknown,1.0
NYC,2023-01-02,0,other,7.0
NYC,2023-01-02,0,redlight,264.0
NYC,2023-01-02,0,speed,39.0
NYC,2023-01-03,1,other,178.0
NYC,2023-01-03,1,redlight,558.0
NYC,2023-01-03,1,speed,41.0
NYC,2023-01-04,2,other,190.0
NYC,2023-01-04,2,redlight,625.0
NYC,2023-01-04,2,speed,38.0
NYC,2023-01-04,2,unknown,1.0
NYC,2023-01-05,3,other,472.0
NYC,2023-01-05,3,redlight,637.0
NYC,2023-01-05,3,speed,23.0
NYC,2023-01-06,4,other,302.0
NYC,2023-01-06,4,redlight,665.0
NYC,2023-01-06,4,speed,41.0
NYC,2023-01-06,4,unknown,2.0
NYC,2023-01-07,5,other,321.0
NYC,2023-01-07,5,redlight,788.0
NYC,2023-01-07,5,speed,62.0
NYC,2023-01-08,6,other,166.0
NYC,2023-01-08,6,redlight,772.0
NYC,2023-01-08,6,speed,90.0
NYC,2023-01-09,0,other,687.0
NYC,2023-01-09,0,redlight,532.0
NYC,2023-01-09,0,speed,40.0
NYC,2023-01-10,1,other,828.0
NYC,2023-01-10,1,redlight,516.0
NYC,2023-01-10,1,speed,99.0
NYC,2023-01-10,1,unknown,2.0
NYC,2023-01-11,2,other,477.0
NYC,2023-01-11,2,redlight,584.0
NYC,2023-01-11,2,speed,37.0
NYC,2023-01-11,2,unknown,1.0
NYC,2023-01-12,3,other,140.0
NYC,2023-01-12,3,redlight,807.0
NYC,2023-01-12,3,speed,60.0
NYC,2023-01-13,4,other,39.0
NYC,2023-01-13,4,redlight,868.0
NYC,2023-01-13,4,speed,61.0
NYC,2023-01-13,4,unknown,2.0
NYC,2023-01-14,5,other,16.0
NYC,2023-01-14,5,redlight,1037.0
NYC,2023-01-14,5,speed,91.0
NYC,2023-01-15,6,other,15.0
NYC,2023-01-15,6,redlight,980.0
NYC,2023-01-15,6,speed,82.0
NYC,2023-01-15,6,unknown,1.0
NYC,2023-01-16,0,other,16.0
NYC,2023-01-16,0,redlight,595.0
NYC,2023-01-16,0,speed,39.0
NYC,2023-01-17,1,other,17.0
NYC,2023-01-17,1,redlight,570.0
NYC,2023-01-17,1,speed,44.0
NYC,2023-01-17,1,unknown,2.0
NYC,2023-01-18,2,other,49.0
NYC,2023-01-18,2,redlight,527.0
NYC,2023-01-18,2,speed,59.0
NYC,2023-01-18,2,unknown,1.0
NYC,2023-01-19,3,other,23.0
NYC,2023-01-19,3,redlight,339.0
NYC,2023-01-19,3,speed,134.0
NYC,2023-01-19,3,unknown,4.0
NYC,2023-01-20,4,other,39.0
NYC,2023-01-20,4,redlight,535.0
NYC,2023-01-20,4,speed,786.0
NYC,2023-01-20,4,unknown,2.0
NYC,2023-01-21,5,other,30.0
NYC,2023-01-21,5,redlight,474.0
NYC,2023-01-21,5,speed,3149.0
NYC,2023-01-22,6,other,6.0
NYC,2023-01-22,6,redlight,663.0
NYC,2023-01-22,6,speed,2748.0
NYC,2023-01-22,6,unknown,1.0
NYC,2023-01-23,0,other,35.0
NYC,2023-01-23,0,redlight,695.0
NYC,2023-01-23,0,speed,85.0
NYC,2023-01-24,1,other,41.0
NYC,2023-01-24,1,redlight,1005.0
NYC,2023-01-24,1,speed,148.0
NYC,2023-01-24,1,unknown,2.0
NYC,2023-01-25,2,other,37.0
NYC,2023-01-25,2,redlight,966.0
NYC,2023-01-25,2,speed,101.0
NYC,2023-01-25,2,unknown,1.0
NYC,2023-01-26,3,other,60.0
NYC,2023-01-26,3,redlight,1228.0
NYC,2023-01-26,3,speed,694.0
NYC,2023-01-26,3,unknown,33.0
NYC,2023-01-27,4,other,71.0
NYC,2023-01-27,4,redlight,1331.0
NYC,2023-01-27,4,speed,1997.0
NYC,2023-01-27,4,unknown,67.0
NYC,2023-01-28,5,other,35.0
NYC,2023-01-28,5,redlight,1504.0
NYC,2023-01-28,5,speed,2440.0
NYC,2023-01-28,5,unknown,32.0
NYC,2023-01-29,6,other,16.0
NYC,2023-01-29,6,redlight,1214.0
NYC,2023-01-29,6,speed,2392.0
NYC,2023-01-29,6,unknown,3.0
NYC,2023-01-30,0,other,70.0
NYC,2023-01-30,0,redlight,979.0
NYC,2023-01-30,0,speed,388.0
NYC,2023-01-30,0,unknown,67.0
NYC,2023-01-31,1,other,37.0
NYC,2023-01-31,1,redlight,965.0
NYC,2023-01-31,1,speed,92.0
NYC,2023-01-31,1,unknown,68.0
NYC,2023-02-01,2,other,72.0
NYC,2023-02-01,2,redlight,1039.0
NYC,2023-02-01,2,speed,80.0
NYC,2023-02-01,2,unknown,54.0
NYC,2023-02-02,3,other,66.0
NYC,2023-02-02,3,redlight,1101.0
NYC,2023-02-02,3,speed,84.0
NYC,2023-02-02,3,unknown,71.0
NYC,2023-02-03,4,other,55.0
NYC,2023-02-03,4,redlight,1177.0
NYC,2023-02-03,4,speed,124.0
NYC,2023-02-03,4,unknown,59.0
NYC,2023-02-04,5,other,27.0
NYC,2023-02-04,5,redlight,967.0
NYC,2023-02-04,5,speed,154.0
NYC,2023-02-04,5,unknown,19.0
NYC,2023-02-05,6,other,9.0
NYC,2023-02-05,6,redlight,777.0
NYC,2023-02-05,6,speed,130.0
NYC,2023-02-05,6,unknown,2.0
NYC,2023-02-06,0,other,69.0
NYC,2023-02-06,0,redlight,696.0
NYC,2023-02-06,0,speed,84.0
NYC,2023-02-06,0,unknown,48.0
NYC,2023-02-07,1,other,84.0
NYC,2023-02-07,1,redlight,603.0
NYC,2023-02-07,1,speed,73.0
NYC,2023-02-07,1,unknown,38.0
NYC,2023-02-08,2,other,25.0
NYC,2023-02-08,2,redlight,686.0
NYC,2023-02-08,2,speed,94.0
NYC,2023-02-08,2,unknown,32.0
NYC,2023-02-09,3,other,30.0
NYC,2023-02-09,3,redlight,555.0
NYC,2023-02-09,3,speed,78.0
NYC,2023-02-09,3,unknown,26.0
NYC,2023-02-10,4,other,42.0
NYC,2023-02-10,4,redlight,761.0
NYC,2023-02-10,4,speed,93.0
NYC,2023-02-10,4,unknown,52.0
NYC,2023-02-11,5,other,16.0
NYC,2023-02-11,5,redlight,1059.0
NYC,2023-02-11,5,speed,132.0
NYC,2023-02-11,5,unknown,25.0
NYC,2023-02-12,6,other,17.0
NYC,2023-02-12,6,redlight,838.0
NYC,2023-02-12,6,speed,211.0
NYC,2023-02-12,6,unknown,8.0
NYC,2023-02-13,0,other,47.0
NYC,2023-02-13,0,redlight,802.0
NYC,2023-02-13,0,speed,153.0
NYC,2023-02-13,0,unknown,19.0
NYC,2023-02-14,1,other,43.0
NYC,2023-02-14,1,redlight,950.0
NYC,2023-02-14,1,speed,120.0
NYC,2023-02-14,1,unknown,30.0
NYC,2023-02-15,2,other,70.0
NYC,2023-02-15,2,redlight,1049.0
NYC,2023-02-15,2,speed,163.0
NYC,2023-02-15,2,unknown,24.0
NYC,2023-02-16,3,other,65.0
NYC,2023-02-16,3,redlight,886.0
NYC,2023-02-16,3,speed,223.0
NYC,2023-02-16,3,unknown,33.0
NYC,2023-02-17,4,other,88.0
NYC,2023-02-17,4,redlight,799.0
NYC,2023-02-17,4,speed,732.0
NYC,2023-02-17,4,unknown,13.0
NYC,2023-02-18,5,other,47.0
NYC,2023-02-18,5,redlight,1258.0
NYC,2023-02-18,5,speed,322.0
NYC,2023-02-18,5,unknown,16.0
NYC,2023-02-19,6,other,27.0
NYC,2023-02-19,6,redlight,1037.0
NYC,2023-02-19,6,speed,367.0
NYC,2023-02-20,0,other,35.0
NYC,2023-02-20,0,redlight,1042.0
NYC,2023-02-20,0,speed,796.0
NYC,2023-02-20,0,unknown,13.0
NYC,2023-02-21,1,other,78.0
NYC,2023-02-21,1,redlight,1025.0
NYC,2023-02-21,1,speed,170.0
NYC,2023-02-21,1,unknown,25.0
NYC,2023-02-22,2,other,94.0
NYC,2023-02-22,2,redlight,1038.0
NYC,2023-02-22,2,speed,37.0
NYC,2023-02-22,2,unknown,18.0
NYC,2023-02-23,3,other,156.0
NYC,2023-02-23,3,redlight,1063.0
NYC,2023-02-23,3,speed,5.0
NYC,2023-02-23,3,unknown,4.0
NYC,2023-02-24,4,other,179.0
NYC,2023-02-24,4,redlight,1348.0
NYC,2023-02-24,4,speed,5.0
NYC,2023-02-24,4,unknown,4.0
NYC,2023-02-25,5,other,115.0
NYC,2023-02-25,5,redlight,1049.0
NYC,2023-02-25,5,speed,7.0
NYC,2023-02-25,5,unknown,1.0
NYC,2023-02-26,6,other,53.0
NYC,2023-02-26,6,redlight,1171.0
NYC,2023-02-26,6,speed,4.0
NYC,2023-02-26,6,unknown,1.0
NYC,2023-02-27,0,other,189.0
NYC,2023-02-27,0,redlight,992.0
NYC,2023-02-27,0,speed,2.0
NYC,2023-02-27,0,unknown,1.0
NYC,2023-02-28,1,other,132.0
NYC,2023-02-28,1,redlight,680.0
NYC,2023-02-28,1,speed,2.0
NYC,2023-02-28,1,unknown,1.0
NYC,2023-03-01,2,other,151.0
NYC,2023-03-01,2,redlight,1027.0
NYC,2023-03-01,2,speed,7.0
NYC,2023-03-01,2,unknown,2.0
NYC,2023-03-02,3,other,170.0
NYC,2023-03-02,3,redlight,981.0
NYC,2023-03-02,3,speed,7.0
NYC,2023-03-02,3,unknown,2.0
NYC,2023-03-03,4,other,199.0
NYC,2023-03-03,4,redlight,1074.0
NYC,2023-03-03,4,speed,4.0
NYC,2023-03-03,4,unknown,7.0
NYC,2023-03-04,5,other,98.0
NYC,2023-03-04,5,redlight,1057.0
NYC,2023-03-04,5,speed,8.0
NYC,2023-03-04,5,unknown,2.0
NYC,2023-03-05,6,other,33.0
NYC,2023-03-05,6,redlight,1192.0
NYC,2023-03-05,6,speed,12.0
NYC,2023-03-05,6,unknown,1.0
NYC,2023-03-06,0,other,177.0
NYC,2023-03-06,0,redlight,915.0
NYC,2023-03-06,0,speed,9.0
NYC,2023-03-06,0,unknown,13.0
NYC,2023-03-07,1,other,101.0
NYC,2023-03-07,1,redlight,912.0
NYC,2023-03-07,1,speed,5.0
NYC,2023-03-08,2,other,131.0
NYC,2023-03-08,2,redlight,935.0
NYC,2023-03-08,2,speed,6.0
NYC,2023-03-08,2,unknown,3.0
NYC,2023-03-09,3,other,243.0
NYC,2023-03-09,3,redlight,979.0
NYC,2023-03-09,3,speed,6.0
NYC,2023-03-09,3,unknown,5.0
NYC,2023-03-10,4,other,131.0
NYC,2023-03-10,4,redlight,794.0
NYC,2023-03-10,4,speed,3.0
NYC,2023-03-10,4,unknown,5.0
NYC,2023-03-11,5,other,77.0
NYC,2023-03-11,5,redlight,966.0
NYC,2023-03-11,5,speed,5.0
NYC,2023-03-11,5,unknown,2.0
NYC,2023-03-12,6,other,31.0
NYC,2023-03-12,6,redlight,1006.0
NYC,2023-03-12,6,speed,11.0
NYC,2023-03-12,6,unknown,1.0
NYC,2023-03-13,0,other,95.0
NYC,2023-03-13,0,redlight,704.0
NYC,2023-03-13,0,speed,4.0
NYC,2023-03-13,0,unknown,4.0
NYC,2023-03-14,1,other,100.0
NYC,2023-03-14,1,redlight,673.0
NYC,2023-03-14,1,speed,2.0
NYC,2023-03-14,1,unknown,5.0
NYC,2023-03-15,2,other,97.0
NYC,2023-03-15,2,redlight,962.0
NYC,2023-03-15,2,speed,6.0
NYC,2023-03-15,2,unknown,4.0
NYC,2023-03-16,3,other,96.0
NYC,2023-03-16,3,redlight,1168.0
NYC,2023-03-16,3,speed,9.0
NYC,2023-03-16,3,unknown,8.0
NYC,2023-03-17,4,other,53.0
NYC,2023-03-17,4,redlight,1073.0
NYC,2023-03-17,4,speed,8.0
NYC,2023-03-17,4,unknown,7.0
NYC,2023-03-18,5,other,60.0
NYC,2023-03-18,5,redlight,1706.0
NYC,2023-03-18,5,speed,20.0
NYC,2023-03-18,5,unknown,5.0
NYC,2023-03-19,6,other,14.0
NYC,2023-03-19,6,redlight,1755.0
NYC,2023-03-19,6,speed,1328.0
NYC,2023-03-20,0,other,100.0
NYC,2023-03-20,0,redlight,1777.0
NYC,2023-03-20,0,speed,1655.0
NYC,2023-03-20,0,unknown,6.0
NYC,2023-03-21,1,other,166.0
NYC,2023-03-21,1,redlight,1914.0
NYC,2023-03-21,1,speed,970.0
NYC,2023-03-21,1,unknown,3.0
NYC,2023-03-22,2,other,403.0
NYC,2023-03-22,2,redlight,1700.0
NYC,2023-03-22,2,speed,10.0
NYC,2023-03-22,2,unknown,2.0
NYC,2023-03-23,3,other,454.0
NYC,2023-03-23,3,redlight,1646.0
NYC,2023-03-23,3,speed,4.0
NYC,2023-03-23,3,unknown,8.0
NYC,2023-03-24,4,other,494.0
NYC,2023-03-24,4,redlight,1805.0
NYC,2023-03-24,4,speed,9.0
NYC,2023-03-24,4,unknown,8.0
NYC,2023-03-25,5,other,272.0
NYC,2023-03-25,5,redlight,1483.0
NYC,2023-03-25,5,speed,6.0
NYC,2023-03-25,5,unknown,1.0
NYC,2023-03-26,6,other,294.0
NYC,2023-03-26,6,redlight,2328.0
NYC,2023-03-26,6,speed,17.0
NYC,2023-03-26,6,unknown,1.0
NYC,2023-03-27,0,other,477.0
NYC,2023-03-27,0,redlight,1553.0
NYC,2023-03-27,0,speed,9.0
NYC,2023-03-27,0,unknown,2.0
NYC,2023-03-28,1,other,1053.0
NYC,2023-03-28,1,redlight,1538.0
NYC,2023-03-28,1,speed,3.0
NYC,2023-03-28,1,unknown,3.0
NYC,2023-03-29,2,other,1182.0
NYC,2023-03-29,2,redlight,1750.0
NYC,2023-03-29,2,speed,3.0
NYC,2023-03-29,2,unknown,2.0
NYC,2023-03-30,3,other,1413.0
NYC,2023-03-30,3,redlight,1981.0
NYC,2023-03-30,3,speed,8.0
NYC,2023-03-30,3,unknown,5.0
NYC,2023-03-31,4,other,1392.0
NYC,2023-03-31,4,redlight,1476.0
NYC,2023-03-31,4,speed,7.0
NYC,2023-03-31,4,unknown,3.0
NYC,2023-04-01,5,other,916.0
NYC,2023-04-01,5,redlight,1192.0
NYC,2023-04-01,5,speed,7.0
NYC,2023-04-01,5,unknown,3.0
NYC,2023-04-02,6,other,715.0
NYC,2023-04-02,6,redlight,1540.0
NYC,2023-04-02,6,speed,9.0
NYC,2023-04-02,6,unknown,1.0
NYC,2023-04-03,0,other,992.0
NYC,2023-04-03,0,redlight,1287.0
NYC,2023-04-03,0,speed,7.0
NYC,2023-04-03,0,unknown,5.0
NYC,2023-04-04,1,other,276.0
NYC,2023-04-04,1,redlight,1146.0
NYC,2023-04-04,1,speed,5.0
NYC,2023-04-04,1,unknown,9.0
NYC,2023-04-05,2,other,101.0
NYC,2023-04-05,2,redlight,936.0
NYC,2023-04-05,2,speed,11.0
NYC,2023-04-05,2,unknown,2.0
NYC,2023-04-06,3,other,88.0
NYC,2023-04-06,3,redlight,928.0
NYC,2023-04-06,3,speed,20.0
NYC,2023-04-06,3,unknown,1.0
NYC,2023-04-07,4,other,102.0
NYC,2023-04-07,4,redlight,709.0
NYC,2023-04-07,4,speed,13.0
NYC,2023-04-08,5,other,76.0
NYC,2023-04-08,5,redlight,700.0
NYC,2023-04-08,5,speed,20.0
NYC,2023-04-08,5,unknown,2.0
NYC,2023-04-09,6,other,48.0
NYC,2023-04-09,6,redlight,646.0
NYC,2023-04-09,6,speed,16.0
NYC,2023-04-10,0,other,183.0
NYC,2023-04-10,0,redlight,517.0
NYC,2023-04-10,0,speed,16.0
NYC,2023-04-10,0,unknown,8.0
NYC,2023-04-11,1,other,192.0
NYC,2023-04-11,1,redlight,506.0
NYC,2023-04-11,1,speed,19.0
NYC,2023-04-11,1,unknown,1.0
NYC,2023-04-12,2,other,229.0
NYC,2023-04-12,2,redlight,545.0
NYC,2023-04-12,2,speed,20.0
NYC,2023-04-13,3,other,205.0
NYC,2023-04-13,3,redlight,650.0
NYC,2023-04-13,3,speed,19.0
NYC,2023-04-14,4,other,226.0
NYC,2023-04-14,4,redlight,755.0
NYC,2023-04-14,4,speed,25.0
NYC,2023-04-15,5,other,151.0
NYC,2023-04-15,5,redlight,797.0
NYC,2023-04-15,5,speed,25.0
NYC,2023-04-15,5,unknown,3.0
NYC,2023-04-16,6,other,54.0
NYC,2023-04-16,6,redlight,902.0
NYC,2023-04-16,6,speed,10.0
NYC,2023-04-17,0,other,237.0
NYC,2023-04-17,0,redlight,704.0
NYC,2023-04-17,0,speed,11.0
NYC,2023-04-17,0,unknown,3.0
NYC,2023-04-18,1,other,382.0
NYC,2023-04-18,1,redlight,786.0
NYC,2023-04-18,1,speed,11.0
NYC,2023-04-18,1,unknown,9.0
NYC,2023-04-19,2,other,988.0
NYC,2023-04-19,2,redlight,1366.0
NYC,2023-04-19,2,speed,7.0
NYC,2023-04-19,2,unknown,4.0
NYC,2023-04-20,3,other,1585.0
